gene_symbol	ACD	ACN	ALO	ATD	BCC	BU	CHA	DLE	ENL	ICD	LL	MEL	MF	NS	PS	RR	SAR	SCC	SJS	WA	WPO
RAG2	6.75	7.2	7.6	7.0	7.0	7.166667	7.5	7.5	7.0	7.0	7.0	7.0	7.0	7.125	7.0	7.375	7.375	7.0	6.8	7.25	7.0
RAGE	83.5	66.666664	100.0	106.333336	127.400002	79.0	72.0	86.666664	47.799999	116.36364	49.166668	674.909119	52.666668	82.5	69.0	67.400002	72.07692	78.400002	61.833332	66.36364	64.0
RAI1	187.0	155.083328	210.555511	393.425781	373.0	309.07962	178.833328	203.199997	184.333328	366.592102	164.882675	399.333344	165.333328	296.545441	284.916656	207.5	59.75	268.25	204.333328	196.5	177.441193
RAI14	496.568329	413.200012	229.9375	235.399994	348.81192	480.5	337.272736	130.0	683.360901	826.290588	261.641083	467.833344	171.199997	445.5	161.333328	475.25	718.75	207.5	12.166667	393.600006	624.0
RAI2	168.600006	263.375427	294.090912	87.5	45.0	69.666664	91.400002	153.185013	45.0	24.799999	61.0	64.5	79.400002	223.113327	102.666664	157.600006	225.0	38.400002	24.423077	809.817627	157.818176
RALA	1158.5	1224.656128	530.806274	930.333313	1216.109741	1100.608521	1579.394043	467.0	1884.233154	1135.268921	1486.562988	1090.800049	873.0	1064.0	1183.666626	1169.5	1930.272339	1343.873779	1684.0	1130.786011	1367.61499
RALB	509.547363	249.940216	131.600006	348.5	475.636353	709.0	1317.87854	122.318184	277.333344	172.5625	516.0	456.431366	538.118469	364.600006	535.255249	883.599976	225.666672	593.090881	470.2276	179.0	280.333344
RALBP1	671.88269	729.50946	601.492432	853.424438	679.0	562.599976	623.255493	458.333344	765.920471	868.890015	592.207886	385.333344	334.333344	948.372986	897.322632	611.815674	450.0	943.0	319.0	512.75	544.666687
RALGAPA1	90.0	65.0	70.833336	102.0	68.125	59.666668	86.0	63.5	64.25	98.833336	68.0	54.5	48.909092	105.666664	77.166664	54.6875	102.833336	66.666664	62.185078	77.333336	61.0
RALGAPA2	99.692307	52.5	39.5	95.800003	45.25	86.875	164.333328	45.76923	81.0	102.333336	53.81818	42.599998	32.333332	81.273422	80.166664	43.75	66.125	59.833332	70.5	45.333332	47.04084
RALGAPB	166.333328	201.75	195.0	204.545456	170.199997	145.115387	264.5	172.455872	140.0	286.666656	178.25	160.800003	135.5	188.199997	147.5	163.600006	292.0	189.5	158.4375	118.810326	136.5
RALGDS	1195.25	592.207886	233.666672	1105.333374	476.909088	536.625	154.800003	227.5	320.200012	839.0	202.636368	226.5	647.847412	913.333313	537.0	246.72728	513.0	337.919586	1531.740723	455.75	368.333344
RALGPS1	45.5	37.799999	35.583332	54.5	43.510063	37.25	41.5	36.799999	41.0	64.818184	45.799999	39.5	36.333332	49.5	37.423077	40.038658	37.5	41.0	47.5	46.576923	35.083332
RALGPS2	83.875	69.599998	112.5	122.333336	104.599998	72.916664	276.799988	110.416664	115.333336	110.166664	76.0	60.875	33.0	88.666664	187.636368	73.333336	49.200001	184.666672	19.6	34.333332	50.166668
RALY	434.0	390.157928	581.599976	320.200012	336.9664	404.666656	479.799988	548.666809	124.199997	403.200012	247.5	343.833344	723.286194	291.666656	313.0	422.0	551.043823	335.421021	772.915833	398.447113	361.25
RALYL	13.5	14.666667	8.333333	16.75	27.166666	14.0	13.833333	8.25	13.423077	18.5	16.0	18.90909	16.416666	16.4	14.681964	17.0	7.0	21.583334	18.0	16.799999	14.0
RAMP1	74.833336	85.272728	96.333336	79.0	434.75	60.53846	52.53846	89.333336	62.5	81.273422	50.333332	180.241974	127.0	63.25	69.5	51.5	44.5	72.181816	141.166672	104.666664	80.5
RAMP2	86.666664	91.0	217.833328	73.25	54.75	75.13636	38.0	84.309608	43.875	53.0	45.200001	96.75	85.75	82.0	70.666664	62.166668	96.0	56.0	41.799999	68.75	50.0
RAMP3	226.25	141.75	52.5	350.200012	105.333336	189.0	110.800003	73.0	105.166664	96.125	86.0	218.875	282.799988	164.0	173.600006	164.333328	60.5	118.810326	63.615383	385.0	268.0
RAN	4828.870117	2253.67749	1860.5	2601.333252	3374.440674	4828.870117	2533.112793	2028.896484	2012.164063	2017.19751	1581.791992	3168.505127	4982.797363	2456.508545	4467.177734	1543.901001	2218.378662	4328.498535	1812.689697	1622.333374	3773.0
RANBP1	390.875	277.5	181.600006	175.090912	449.0	537.0	141.600006	177.333328	85.400002	275.5	56.5	538.118469	713.416687	190.125	403.333344	74.0	89.625	505.256561	190.333328	178.090912	392.412933
RANBP10	62.0	63.22636	58.166668	86.86364	70.63636	64.5	56.0	56.666668	38.3125	80.3125	45.0	73.666664	45.0	63.22636	68.0	49.400002	68.0	73.75	71.0	60.0625	54.599998
RANBP17	33.875	37.25	33.400002	41.5	36.599998	40.75	34.5	38.076923	51.0	36.666668	38.0	55.0	37.833332	36.5	34.333332	38.5	34.0	36.0	38.599998	35.333332	38.666668
RANBP2	480.667603	289.0	482.5	316.833344	453.0	241.600006	399.75	493.5	429.25	416.666656	542.0	291.727264	329.0	450.0	446.5	467.5	396.666656	421.0	291.333344	287.0	334.666656
RANBP2 /// RGPD1 /// RGPD2 /// RGPD3 /// RGPD4 /// RGPD5 /// RGPD6 /// RGPD8	74.400002	27.5	40.75	40.400002	31.833334	45.0	57.0	54.0	28.200001	21.272728	33.0	18.727272	15.8	72.818184	39.615383	26.454546	64.416664	20.833334	73.625	26.875	35.5
RANBP3	129.399994	105.333336	115.800003	102.957932	104.583336	137.166672	83.0	140.30899	116.0	104.199997	92.666664	92.333336	136.592331	101.916664	113.333336	82.166664	101.5	101.5	201.600006	100.333336	88.0
RANBP3L	10.333333	9.5	12.2	9.333333	9.416667	9.75	10.0	10.75	9.333333	9.75	8.75	9.333333	9.363636	9.5	9.6	9.5	9.833333	9.666667	10.5	9.5	9.0
RANBP6	639.0	448.799988	605.200012	489.665131	768.0	416.084198	855.125	509.151398	673.687439	573.0	572.668823	332.0	408.799988	604.75	658.400024	505.0	448.25	709.0	403.200012	536.151672	559.239624
RANBP9	424.603149	404.166656	544.0	484.0	630.625	409.375	437.388336	615.599976	386.5	1118.5	460.250244	505.410675	411.333344	640.200012	758.325989	398.666656	167.25	830.583435	405.333344	392.333344	436.5
RANGAP1	163.5	143.5	211.317123	372.666656	310.875	382.666656	208.4375	228.636368	86.454544	386.828674	83.666664	216.0	348.666656	251.0	383.042206	125.333336	74.833336	460.250244	173.363632	87.384613	113.0
RANGRF	139.589981	150.600006	68.199997	136.0	144.5	180.833328	105.0	59.666668	128.636368	131.666672	117.375	208.0	302.375	119.333336	164.666672	112.666664	88.5	133.125	315.75	177.875	178.0
RAP1A	511.125	556.5	427.912598	421.799988	249.833328	402.625	580.530273	441.666656	671.88269	465.0	1035.400024	360.666656	719.392578	457.799988	403.833344	1204.800049	372.833344	340.666656	730.333313	733.0	576.75
RAP1B	3374.440674	3254.0	2702.23291	2572.692627	2770.333252	3443.40918	5769.036621	3755.666748	4591.010742	2611.53833	7030.339355	3040.210449	4683.232422	2943.949219	2679.176025	6919.737305	6472.436035	2780.009521	5702.945801	3459.831787	3846.67627
RAP1GAP	65.25	63.25	89.25	80.0	68.0	60.333332	58.333332	72.181816	49.0	95.5	50.909092	146.909088	57.31818	63.799999	71.0	65.400002	35.666668	67.400002	67.400002	74.333336	54.799999
RAP1GAP2	112.082169	145.666672	101.727272	273.685669	126.25	153.0	188.666672	90.0	156.666672	414.083344	189.912308	79.666664	63.875	172.399994	149.333328	231.125	99.25	136.0	152.0	216.800003	166.5
RAP1GDS1	353.914124	301.363647	341.200012	223.5	202.01088	384.188263	635.333313	289.454559	558.666687	246.333328	538.630798	241.0	425.545441	277.670074	461.333344	421.503204	342.666656	317.0	303.5	150.0	285.600006
RAP2A	651.400024	386.41391	594.666687	280.909088	479.0	416.799988	607.25	498.308228	484.333344	113.333336	1194.343994	443.25	274.875	339.818176	705.138428	989.812195	779.5802	455.875	546.0	443.592682	473.600006
RAP2A /// RAP2B	95.599998	61.833332	159.5	45.384617	65.5	74.083336	45.333332	121.0	49.0	65.083336	45.5	58.0	112.0	62.666668	138.600006	39.333332	39.0	94.599998	113.8125	50.400002	64.5
RAP2B	398.447113	700.666687	781.398132	399.75	534.166687	658.202576	1799.113281	1057.5	1601.25	310.25	2791.380615	836.25531	593.090881	325.0	468.0	2412.666748	1112.0	643.5	1090.800049	433.454559	969.316101
RAP2C	329.165619	435.416656	145.59169	360.181824	273.5	293.799988	486.5	246.333328	1060.375732	315.166656	1100.0	245.0	559.0	322.333344	319.0	598.885681	1022.5	466.333344	505.0	526.354126	634.5
RAPGEF1	135.0	108.0	99.875	162.199997	92.0	148.399994	78.584145	155.166672	112.666664	171.125	173.0	143.25	334.240509	113.666664	96.430328	198.166672	301.363647	95.25	699.25	116.125	128.333328
RAPGEF2	170.666672	162.583328	109.199997	121.5	87.0	130.25	197.125	78.36364	258.407593	122.905197	219.123337	93.5	73.666664	158.833328	120.63636	194.5	380.833344	80.5	310.731781	189.333328	126.0
RAPGEF3	57.799999	59.076923	94.599998	81.5	51.0	56.18182	57.166668	87.625	88.333336	49.0	64.333336	61.625	48.799999	65.181816	50.0	67.5625	58.727272	57.333332	47.25	91.875	56.0
RAPGEF4	19.6	35.25	73.3125	75.08918	41.427921	32.0	40.75	67.333336	21.625	1008.244507	35.333332	47.599998	10.333333	111.599998	64.25	23.0	92.666664	87.0	7.125	39.200001	44.0
RAPGEF5	40.636364	72.0	60.75	57.8125	41.75	49.0	41.416668	40.727272	35.875	47.545456	35.833332	38.9375	32.5	72.181816	68.0	38.666668	49.166668	59.0	21.166666	81.666664	69.0
RAPGEF6	187.166672	142.666672	31.75	142.125	185.166672	137.75	97.25	36.083332	154.666672	170.5	280.0	165.0	699.25	220.799438	196.0	245.333328	103.599998	165.931732	258.25	128.166672	163.0
RAPGEFL1	317.333344	144.800003	511.125	1158.5	276.600006	414.822662	212.0	410.0	74.0	1586.684082	87.818184	130.199997	76.75	910.588135	368.666656	232.909088	526.0	420.0	58.333332	75.0	69.909088
RAPH1	264.666656	257.399994	304.909088	288.727264	141.333328	180.0	248.625	200.199997	196.181824	319.5	186.399994	200.199997	56.7052	310.125	289.0	122.599998	348.10968	193.0	61.666668	289.875	173.800003
RAPSN	13.800115	14.25	42.0	11.727273	10.538462	13.8	13.0	34.0	10.5	11.6	11.636364	10.875	13.083333	11.8	12.909091	12.375	24.5	11.0	17.333334	13.666667	14.333333
RARA	83.400002	77.331551	117.5	63.5	148.0	78.0	58.454544	151.0	64.454544	69.166664	59.0	102.125	149.166672	68.5	63.0	72.25	44.666668	95.380241	172.0	102.333336	77.0
RARB	24.954546	24.6	34.0	31.666666	33.18182	25.318182	27.5	32.727272	33.833332	32.25	35.5	38.26923	35.136364	28.272728	25.0	37.636364	38.076923	33.25	29.6	30.75	29.318182
RARG	106.166664	74.0	176.199997	107.400002	152.636368	127.375	57.799999	137.875	55.625	273.5	64.25	84.0	73.333336	147.25	178.5	76.166664	36.400002	174.833328	78.400002	49.0	48.875
RARRES1	80.5	472.399994	244.833328	31.5	41.5	82.166664	250.0	98.666664	539.375	44.454544	995.666687	86.166664	146.665955	91.0	51.75	282.399994	146.666672	141.583328	15.75	185.916672	626.666687
RARRES2	266.586761	457.799988	877.547241	161.5	805.0	549.400024	119.63636	436.5	256.0	48.625	101.727272	593.397949	427.378906	358.667633	244.0	118.333336	931.171448	107.599998	52.18182	1603.0	567.0
RARRES3	356.799988	198.600006	283.0	131.199997	113.875	117.199997	2461.023193	983.333313	1050.965942	56.799999	553.547241	262.0	1649.2146	122.199997	222.800003	1338.25	3954.362061	346.083344	3652.814453	295.0	318.5
RARS	1005.387817	1013.0	172.600006	887.268066	503.611816	1108.5	1333.0	141.0	340.3125	738.090515	554.636353	438.435211	589.5	665.619446	962.635437	838.666687	687.188354	737.255676	305.625	464.564758	973.0
RARS2	191.333328	138.181824	108.229744	98.199997	164.333328	130.0	150.833328	108.125	191.5	116.833336	170.181824	105.0	101.04274	152.0	186.25	91.375	121.07692	160.75	107.0	145.0	119.75
RASA1	616.0	578.5	208.75	668.531982	718.0	536.0	517.803162	210.0	998.231934	745.875	1295.0	576.583862	803.0	671.166687	609.800781	919.632202	422.107666	652.0	665.619446	781.398132	818.981689
RASA2	566.0	130.25	153.875	329.0	250.5	302.666656	353.734436	207.583328	506.666656	155.961487	439.638275	230.25	265.333344	310.399994	263.625824	433.649536	163.666672	232.75	640.200012	190.0	252.25
RASA3	99.333336	65.0	114.199997	50.666668	39.0	68.5	62.185078	163.666672	87.818184	44.0	70.0	57.833332	59.999401	58.25	58.200001	58.272728	98.346153	40.0	197.803345	69.199997	81.75
RASA4	189.600006	241.0	167.25	353.181824	115.5	217.0	66.666664	338.25	106.833336	498.5	102.75	109.333336	287.5	361.873291	185.800003	62.375	518.278137	176.0	160.333328	372.0	208.375
RASA4 /// RASA4B /// RASA4P	135.5	205.27272	536.151672	145.416672	89.333336	131.0	110.666664	955.531616	102.333336	239.399994	100.0	88.25	161.5	105.0	103.625	210.823486	186.333328	128.333328	357.5	128.583328	111.75
RASA4 /// RASA4P	65.0	72.0	60.75	57.31818	65.416664	91.166664	29.166666	82.888863	22.833334	175.333328	25.333334	63.25	120.333336	74.199997	71.5	36.363636	59.166668	119.666664	122.5	51.333332	46.799999
RASAL1	63.3125	100.25	83.166664	124.400002	98.0	65.0	65.727272	86.0	64.0	195.0	55.5	75.875	61.0	84.599998	108.875	68.0	48.25	158.0	68.0	67.400002	62.333332
RASAL2	91.5	65.5	149.75	78.599998	64.0	68.75	92.396721	77.818184	46.083332	86.125	57.875	57.200001	31.625	83.75	71.333336	52.333332	95.581505	65.5	38.5	66.0	69.0
RASAL3	183.5	63.75	50.0	71.666664	77.166664	115.0	122.0	109.5	274.333344	63.833797	174.75	110.25	468.277985	62.384617	90.333336	165.0	91.0	81.637444	1010.0	53.5	68.0
RASD1	238.5	288.727264	1562.633911	246.666672	729.50946	451.744476	599.400024	189.75	1037.313721	53.272728	480.333344	193.199997	95.25	480.667603	226.333328	266.0	41.5	155.666672	123.666664	577.474548	350.666656
RASD2	29.0	36.625	26.25	34.0	29.0	33.375	30.6	20.636364	32.833332	29.375	31.75	33.599998	40.333332	33.25	33.333332	32.333332	35.200001	33.400002	38.333332	40.333332	31.09091
RASEF	705.138428	234.125	969.826477	268.666656	934.599976	123.666664	116.833336	2081.903076	86.166664	109.0	49.799999	261.812195	118.199997	230.166672	132.600006	58.200001	221.399994	301.363647	127.599998	272.333344	178.333328
RASGEF1A	38.375	35.5	18.875	40.0	21.5	31.0	30.0	20.115385	64.599998	20.666666	94.666664	33.272728	115.75	30.818182	30.59091	48.5625	49.909092	29.0	146.0	58.81818	46.375
RASGEF1B	16.75	25.5	87.0	20.166666	26.666666	18.799999	22.5	81.0	39.4375	26.6	47.799999	17.666666	19.0625	22.200001	19.6	23.0	58.125	27.454546	42.666668	17.5	22.59091
RASGEF1C	23.0	25.083334	43.0	22.6	19.545454	22.25	21.25	41.5	24.875	20.0	18.625	18.5	20.681818	21.0	23.09091	19.5	27.363636	20.818182	29.75	27.538462	22.416666
RASGRF1	29.038462	23.818182	28.772728	29.5	29.5	28.59091	29.90909	31.75	32.166668	29.375	41.579346	34.799999	31.5	27.5	28.454546	43.666668	38.333332	31.0	37.5	24.4	25.0
RASGRF2	48.5	49.333332	24.653847	58.0	43.0	42.0	82.400002	29.6875	69.916664	36.25	58.599998	46.666668	41.5	48.333332	39.400002	75.0	49.0	37.5	79.0	83.666664	55.627605
RASGRP1	1339.512573	260.632874	182.0	460.833344	160.800003	112.269234	637.400024	451.166656	733.666687	163.25	610.25	118.400002	801.590515	254.614365	764.963318	494.962921	1284.666626	316.5	883.599976	92.396721	225.0
RASGRP2	61.5	39.909092	43.875	38.25	29.666666	50.0	39.153847	61.75	53.272728	31.375	33.599998	33.25	83.625	35.0	42.5	35.25	47.0	31.4	173.399994	43.25	48.0
RASGRP3	39.200001	39.200001	22.625	37.333332	28.0	38.799999	109.199997	33.5	77.331551	20.799999	273.402435	36.5	51.590908	31.0	29.90909	113.333336	105.333336	29.4	61.858646	56.0	59.799999
RASGRP4	39.400002	38.5	61.5	31.799999	31.5	41.5	38.0	52.333332	41.0	36.0	41.625	32.666668	41.333332	34.083332	38.5	36.0	54.799999	35.75	68.666664	30.333334	31.5
RASIP1	59.200001	81.599998	47.25	112.0	82.0	100.5	69.0	35.75	42.5	62.400002	24.0	143.0	25.833334	63.599998	79.125	50.125	51.615383	78.875	17.5	97.144646	96.666664
RASL10A	45.923077	42.400002	26.0	60.0	45.200001	35.0	33.0	28.0	35.25	56.583332	40.0	48.200001	57.909092	47.666668	45.545456	59.333332	31.4	47.0	52.5	55.0	41.400002
RASL10B	80.625	52.200001	46.666668	39.75	48.729931	64.0	59.400002	58.333332	87.5	57.166668	60.75	57.0	63.125	51.0	61.75	52.863636	32.0	50.4375	91.400002	45.0	48.192307
RASL11A	22.0	42.599998	98.333336	21.0	25.200001	23.666666	26.0	54.833332	28.0	25.40909	24.0	27.666666	28.0	23.799999	23.75	24.200001	20.916666	26.916666	27.626759	49.666668	42.227272
RASL11B	42.400002	40.75	54.400002	36.333332	61.25	35.03846	37.5	36.583332	45.333332	46.25	47.75	41.125	36.400002	38.0	37.0	43.0	75.0	38.0	36.686501	49.5	43.833332
RASL12	116.400002	96.0	73.083336	127.5	49.666668	73.3125	45.200001	66.599998	84.36364	31.90909	76.0	79.681816	71.666664	113.833336	85.916664	95.818184	63.875	45.200001	47.0	310.0	116.3125
RASSF1	103.25	115.0625	116.0	99.416664	94.875	119.25	86.0	149.454544	120.800003	128.72728	118.599998	134.5	201.666672	86.625	79.5	93.5	104.666664	104.125	181.472046	125.333336	120.400002
RASSF10	27.666666	66.833336	73.583336	45.916668	58.6875	25.375	45.166668	46.25	38.076923	40.0	56.5	30.818182	17.1875	75.272728	98.75	37.599998	48.31818	114.5	11.2	139.199997	66.0
RASSF2	541.272705	537.0	107.25	190.0	77.0	514.299255	539.375	275.409088	405.0	92.0	1157.617065	468.5	1116.800049	181.666672	242.383591	1554.666626	1768.333374	100.25	1196.0	287.399994	492.270844
RASSF4	81.545456	76.0	53.5	76.0	42.333332	88.583336	164.5	88.125	229.166672	37.0	350.060608	91.400002	238.621002	54.0	66.0	404.166656	485.186279	44.0	221.636368	62.5	99.692307
RASSF5	793.372559	467.0	208.166672	488.799988	289.0	576.75	925.25	485.746338	366.592102	1366.195679	649.740417	291.5	1639.659424	434.5	451.0	1020.482239	451.0	509.0	1519.825806	159.333328	351.0
RASSF6	21.666666	37.0	26.799999	39.75	14.8	24.09091	28.6	17.333334	15.5	69.5	26.666666	15.75	10.166667	52.5	29.6	19.6	35.75	34.0	10.75	48.545456	30.333334
RASSF7	262.0	287.0	298.0	507.125	474.0	261.666656	161.800003	331.0	232.818176	896.221313	210.166672	268.25	346.25	304.666656	287.75	248.730774	182.42308	334.0	413.0	191.125	195.553162
RASSF8	38.166668	50.0	45.923077	29.6875	24.799999	39.333332	44.875	32.666668	37.0	19.23077	49.9375	40.833332	23.6	38.25	29.833334	42.0	58.599998	21.25	13.5	77.375	64.875
RASSF9	14.5	23.0	81.666664	20.545454	31.0	15.2	13.625	30.545454	11.8	29.799999	20.200001	12.4	11.5	36.666668	24.227272	14.0	40.0	45.5	10.5	42.25	20.75
RAVER1	85.0	62.799999	112.833336	113.875	110.833336	108.199997	54.200001	175.0	41.636364	115.727272	46.375	100.0	175.399994	72.0	71.002731	57.81818	309.818176	106.125	209.590912	44.1875	51.25
RAVER2	32.666668	28.038462	38.75	42.5625	51.25	29.333334	13.5	29.666666	11.5	44.153847	11.0	28.5	12.333333	46.5	34.0	11.333333	44.0	33.666668	9.818182	53.416668	33.400002
RAX	50.0	48.0	31.666666	37.083332	38.636364	42.153847	38.25	31.166666	62.625	58.5	57.0	40.0	40.166668	39.599998	48.0	54.875	26.681818	43.0	53.25	42.685875	43.5625
RAX2	55.666668	50.0	61.666668	49.18182	37.0	53.545456	60.569172	84.666664	85.166664	47.0	65.0	40.8125	50.400002	47.599998	47.0	60.363636	39.336426	40.125	61.333332	49.269207	52.333332
RB1	179.333328	189.399994	154.5	232.566879	235.399994	271.0	451.347687	240.833328	285.0	137.600006	479.416656	304.909088	312.0	183.045456	251.333328	629.37085	328.0	284.333344	396.166656	315.599213	490.25
RB1CC1	340.666656	497.399994	309.818176	320.994385	429.399994	238.666672	155.5	247.75	225.0	561.009888	245.199997	286.875	237.75	622.0	606.031494	208.0	520.333313	474.200012	293.3125	661.0	489.884735
RBAK	84.333336	117.0	170.0	119.599998	136.125	76.07692	252.676743	146.0	189.0	135.333328	218.333328	124.833336	87.333336	107.333336	139.666672	206.600006	74.166664	140.5	106.666664	98.0	99.0
RBBP4	205.166672	301.666656	316.600006	219.800003	346.0	165.090912	136.833328	302.600006	71.800003	265.0	95.230766	225.833328	429.582031	208.75	218.333328	95.5	120.0	270.333344	183.653839	258.0	258.333344
RBBP5	48.0	107.666664	93.833336	39.333332	55.166668	40.545456	76.0	91.833336	49.9375	59.125	44.5	43.0	74.666664	52.5	56.333332	40.400002	108.400002	59.909092	133.368668	80.5	92.0
RBBP6	229.0	236.399994	285.0	264.0	200.5	116.75	223.636368	299.863647	298.0	389.799988	182.27272	126.454544	145.0	200.545456	304.5672	121.333336	213.800003	224.0	167.666672	160.125	160.333328
RBBP7	2679.176025	2537.166748	1679.194458	2974.0	2939.25	2271.5	2434.0	1624.416748	6331.137207	2560.035156	4452.217285	2917.398193	2854.0	2913.447754	2593.317139	2513.164551	1229.5	2385.710938	2134.0	2656.0	2419.333252
RBBP8	423.615509	640.892639	504.294037	547.5	877.0	470.2276	378.0	373.5	513.166687	702.75	489.130127	503.799988	542.375	597.5	673.687439	260.818176	392.181824	856.0	382.5495	586.5	807.254272
RBBP9	74.25	78.5	96.400002	83.166664	76.0	61.625	93.333336	68.25	109.181816	79.199997	65.0	47.75	56.0	81.0	97.333336	75.400002	71.5	76.833336	44.0	88.75	68.666664
RBCK1	520.0	558.158813	390.333344	596.75	403.666656	595.5	923.187927	744.098938	1926.0	504.666656	1105.333374	507.125	775.0	404.731873	451.5	674.666687	514.539368	440.545441	1226.833374	450.31012	451.166656
